@relation MLDATA

@attribute CODE numeric
@attribute SMOKING numeric
@attribute OBESITY numeric
@attribute DRINKING numeric
@attribute LACK_FRUIT numeric
@attribute LACK_EXERCISE numeric
@attribute AGE65_OVER numeric
@attribute AGE25_44 numeric
@attribute EARLY_SCHOOL_LEAVERS numeric
@attribute LOW_INCOME_HOUSEHOLD numeric
@attribute HCC_HOLDER numeric
@attribute UNEMPLOYMENT numeric
@attribute RAC_PLACE numeric
@attribute CLIENTS_WITH_CARER numeric
@attribute TOTAL_CLIENTS numeric
@attribute DIABETES numeric
@attribute MENTAL_DISEASE numeric
@attribute PSYCHOLOGICAL_DISTRESS numeric
@attribute HYPERTENSION numeric
@attribute 'AIR_ POLLUTANTS' numeric
@attribute STROKE numeric

@data
1003,17.274635,30.542759,23.119663,69.457241,64.274566,27.336861,19.488536,34.574607,54.653285,9.19445,8.321221,0,17.886179,23.905103,4.200105,9.693069,12.983675,24.068926,0,0.858267
1004,14.987805,25.136968,16.13959,74.863032,66.684366,15.908679,26.820982,29.989783,45.202273,6.580474,5.213666,84.448546,11.885246,24.032798,4.793912,8.967577,12.751134,23.958975,0,0.963285
1005,20.357587,32.512351,28.879987,67.487649,66.759722,23.74634,20.23243,30.460292,57.715431,7.925863,5.05214,40.599625,6.605923,31.231989,4.198718,9.787871,11.314529,23.352419,0.630924,0.791098
1006,7.591902,21.937745,15.571285,78.062255,59.622673,20.466042,22.59723,14.492542,41.373716,6.949503,5.437831,291.017075,8.979592,17.727332,4.011809,7.005532,9.186035,21.099353,0.179949,0.891246
1007,24.151193,35.285249,25.713322,64.714751,70.090847,17.107943,23.998642,37.915209,56.797172,8.573845,4.190605,78.926598,14.238411,27.395438,5.381323,11.259677,13.830507,24.126531,4.127419,0.943445
1008,17.74887,37.256146,19.075959,62.743854,68.245965,14.191244,26.391,34.363322,45.89169,9.120258,7.002096,0,18.213058,27.470048,5.945102,10.339665,14.039997,22.217554,39.664306,0.920146
1009,12.857165,30.345881,18.098844,69.654119,58.359777,11.966329,22.193284,22.154218,35.467734,5.401873,5.540259,64.353312,11.788618,17.378372,3.690893,7.328784,9.737448,21.99238,0,0.765904
1010,14.613801,25.248552,12.528923,74.751448,67.092521,18.411338,30.534222,26.362556,48.915904,9.329922,5.682095,45.253165,12.666667,27.439507,5.435409,7.510765,12.010616,21.338386,0.04379,0.933957
1011,9.189013,24.277067,19.517917,75.722933,57.74748,12.571762,33.956764,14.844084,29.795809,5.271117,4.482785,187.707641,13.53211,25.290734,3.48225,9.593096,9.198971,20.736139,0.053776,0.747415
1012,10.36857,24.773198,20.568112,75.226802,56.447299,15.325802,32.528814,13.791787,32.889233,6.098879,4.965581,114.837976,12.275449,20.970472,3.095182,9.817915,8.884206,20.821065,0,0.713561
1013,20.045075,37.349527,25.854029,62.650473,74.014301,21.482301,22.522124,29.965281,53.313433,9.748517,4.70233,158.730159,16.585366,35.228514,4.837713,10.325713,10.812943,23.47976,0.971789,0.87331
1014,10.84462,23.76945,13.742538,76.23055,65.432397,23.952895,22.168265,24.686736,45.140619,7.966491,4.209542,50.730208,13.468013,26.514091,5.401192,6.626822,9.601802,21.665394,0,0.734144
1015,13.294938,27.311668,12.957962,72.688332,66.043855,19.476302,28.768827,22.851761,46.885813,8.134519,6.988643,70.351759,13.276231,29.45134,5.648511,8.056551,10.872099,21.420084,0,0.921172
1016,8.324953,21.68831,18.06283,78.31169,53.799115,17.522651,32.848715,10.203574,32.393957,4.792029,4.222088,154.625253,7.348703,17.034916,2.639765,8.353688,7.967164,20.716725,0.000801,0.69902
1017,19.342064,35.493899,20.953125,64.506101,68.812474,21.73872,22.531622,35.555462,56.251847,8.493252,8.070501,27.985075,19.095477,28.653299,5.115521,10.876999,14.030482,23.781511,1.230524,0.995278
1018,16.680403,35.110117,18.560805,64.889883,67.313281,12.005164,24.698795,33.170921,44.305588,7.610634,7.834998,170.212766,11.155378,28.198252,5.477149,10.78294,13.189146,21.975,0.047045,1.013787
1019,18.423726,35.514458,20.747171,64.485542,67.430378,17.797074,24.108366,31.643257,50.207568,8.907396,9.480006,51.122472,13.839286,28.763664,5.100194,11.112379,13.455975,21.967013,0.026407,0.954137
1020,16.118416,36.089811,12.924221,63.910189,73.395495,7.045109,32.640649,36.843336,46.643984,10.003771,11.268063,0,9.448819,28.833392,7.717858,9.882833,14.418995,24.437576,0,1.074216
1021,31.139825,29.775892,24.67222,70.224108,75.344878,3.550246,37.002203,33.546677,21.723519,8.988307,5.048716,240.343348,9.615385,25.652524,5.918539,4.661213,11.456035,24.482837,0.000266,0.977309
1022,9.029549,23.063637,20.858565,76.936363,53.102812,16.942287,30.274508,14.134169,32.107809,4.54559,3.893153,45.229121,8.273381,18.497522,2.413975,6.948848,8.1718,21.9176,0.014964,0.719239
1023,18.709897,32.873744,20.749179,67.126256,67.16359,20.654135,24.451128,30.971571,49.702447,9.435708,7.231533,69.550931,12.175649,30.383872,5.427992,9.982787,13.333519,21.731213,0,0.912228
1024,14.64118,27.812676,13.283317,72.187324,70.093646,16.530471,26.94231,28.93347,48.365361,10.112766,8.944693,0,14.516129,27.163931,6.316984,7.859834,11.368656,21.930053,0.072204,0.892077
1025,13.827894,25.277154,13.640141,74.722846,64.345846,11.748936,38.999942,17.399553,38.652511,7.632393,6.287886,64.980681,8.739496,25.218718,4.1893,8.750182,10.619793,22.103899,0,0.85502
1026,17.029055,31.535532,12.870182,68.464468,74.333621,15.225915,26.966642,32.470612,55.378331,12.562212,13.669386,71.634154,13.122172,24.547843,6.58083,8.646732,15.043768,21.668473,0.01391,1.146476
1027,15.325656,31.541464,18.748412,68.458536,65.859782,16.180654,30.209815,22.463444,50.133476,8.31814,9.378664,286.225402,11.165049,34.799876,4.21722,12.124449,12.619213,21.43314,0,1.118292
1028,16.902015,32.113807,18.129212,67.886193,67.534472,9.619797,31.910849,29.067177,41.321225,6.441103,7.591278,90.497738,9.126984,17.02209,4.500722,9.746838,13.011633,24.089,1.231522,0.896305
1029,25.942156,41.834612,19.277423,58.165388,75.05946,18.587617,26.506357,43.121197,52.216582,11.948465,12.916405,0,5.679513,60.161447,5.905519,14.283229,17.24467,23.958759,10.94735,1.164099
1030,15.132241,29.733733,16.721767,70.266267,68.527408,15.266299,26.882461,40.414493,30.305132,6.634805,4.214403,0,13.533835,35.644734,5.042837,11.968258,11.018729,21.873399,0,0.861569
1031,23.782591,38.82999,21.384791,61.17001,72.404276,29.614358,16.63837,37.727115,55.89942,13.256591,9.830097,0,3.555556,35.618143,4.66038,12.599634,14.145683,23.425195,0.839215,0.933618
1032,10.603657,25.187039,19.713879,74.812961,57.666077,24.891005,25.752901,25.745329,30.728879,6.034156,3.37176,74.15647,9.696186,31.579993,3.814387,10.905491,10.099172,21.77238,0.317365,0.920939
1033,20.755358,34.207554,14.974085,65.792446,72.309043,19.019127,28.930142,38.287617,44.140896,9.993404,7.486906,71.865443,7.992565,45.173226,5.564898,12.545457,13.573934,21.831137,0.456849,1.352638
1034,33.885177,56.993153,16.714126,43.006847,80.811065,11.789499,26.565511,50.417349,64.282923,16.447167,22.867384,0,11.764706,55.426146,8.290246,16.579897,22.442738,23.035611,0.020339,1.748819
1035,19.417402,36.641072,15.021464,63.358928,72.730733,15.605536,27.586505,42.887047,29.54742,6.048597,3.704857,76.335878,14.191419,33.820529,4.741291,11.459212,11.649099,23.97667,0,0.826235
1036,12.729126,30.482352,24.382364,69.517648,63.23762,29.954571,17.319705,22.105083,43.676223,9.538462,5.194805,0,24.223602,31.583703,2.862883,10.022724,10.959816,22.64771,0,0.89734
1037,18.386179,35.826461,18.886823,64.173539,72.649985,19.118766,22.798644,43.397489,42.537609,7.915213,5.052998,44.067797,8.240535,30.411297,4.402304,10.324008,11.433814,23.656635,1.178826,1.13024
1038,9.934164,27.135861,23.326909,72.864139,60.375062,17.821041,22.470985,27.983097,23.473509,4.637135,2.649447,0,9.144543,28.338986,3.299223,8.613223,10.071149,22.208735,0.006486,0.815034
1039,20.523216,40.329923,21.352256,59.670077,76.946851,19.056204,21.956573,42.548391,47.521729,9.228959,6.413746,11.726384,13.932584,36.704728,4.63836,11.057415,12.58195,23.8881,0,1.01574
1040,16.180407,32.85282,26.550012,67.14718,63.769861,20.522439,23.039149,31.021314,45.120672,9.638879,6.718891,41.031036,13.773585,33.694885,3.973047,12.381441,12.678861,23.098615,0,0.913544
1041,16.117321,34.444132,25.679498,65.555868,74.620054,24.691127,21.050168,38.596653,52.379679,8.47705,5.654641,54.976852,8.074534,33.570081,4.485195,10.281861,11.248857,23.31307,42.766836,0.960634
1042,23.281027,36.405102,14.328688,63.594898,74.001176,17.544872,34.431812,35.746944,49.482566,11.169231,10.027383,111.373289,9.129968,47.990127,5.92741,12.632675,16.38325,22.595679,1.540816,1.265465
1043,24.381435,42.092023,17.953452,57.907977,68.383713,23.406102,24.51432,41.440344,51.73263,10.615043,10.309613,97.78672,6.398349,43.087093,5.14244,13.168808,13.337087,23.664418,2.898199,1.235085
1044,16.076269,33.286384,18.775568,66.713616,70.892045,19.992035,22.062923,38.406958,37.661946,7.46075,4.291845,0,8.04878,38.854451,3.950668,9.6901,10.629476,23.523955,0.119749,0.900789
1045,18.524076,35.400259,18.603165,64.599741,68.197753,19.945704,25.194294,36.77385,39.603639,8.069265,5.354077,30.690537,11.022576,37.853116,4.508376,11.802461,13.419192,23.246001,0.039924,1.065674
1046,26.663596,40.703684,15.575045,59.296316,72.929404,24.229584,23.09322,42.648495,56.751164,11.396957,12.5,58.181818,11.724138,41.842369,5.653991,14.973544,17.32638,23.632868,21.489407,1.29546
1047,17.104651,30.395874,24.982551,69.604126,75.280984,32.236095,16.496406,32.879612,56.100104,11.244019,8.262108,0,8.870968,28.616447,3.550113,12.721246,13.650012,22.871354,0,0.781123
1048,19.937117,34.734177,29.210689,65.265823,74.49433,24.396718,19.208494,34.424377,53.583618,11.129513,8.027923,24.169184,11.801242,31.478636,4.626718,11.910826,13.643885,24.036249,0,1.054176
1049,23.897907,37.450685,22.272433,62.549315,77.981973,27.337967,19.028706,39.44165,55.687175,12.483694,9.2815,43.456033,6.513106,38.449344,4.533047,11.545558,13.863782,23.762835,1713.238158,0.977489
1050,15.713717,33.294045,22.291509,66.705955,69.645024,21.359711,20.124523,36.618184,40.397351,7.351967,4.030858,0,7.774799,32.523071,4.083156,10.054479,10.801474,23.363358,0.000514,0.934263
1051,12.799313,23.323025,18.633283,76.676975,53.430221,15.937199,34.307742,15.453481,28.103123,8.029599,4.424626,39.139633,10.365854,27.178439,3.299567,11.074584,11.014902,20.886619,3.439309,0.804029
1052,24.558677,41.402311,14.060234,58.597689,75.775652,14.722828,30.609623,45.069372,56.091718,14.863304,12.608509,61.902942,5.555556,44.333132,6.512717,13.030918,17.409379,24.070272,0.235549,1.392534
1053,18.190263,35.632576,15.717443,64.367424,69.202729,18.551108,29.619583,36.933231,42.61012,9.153918,6.380495,153.49076,3.652968,47.465242,5.049177,12.579584,12.167424,23.180154,0,1.350118
1054,12.626176,29.57668,17.015341,70.42332,64.838987,17.124603,28.941607,26.899559,34.322581,7.139039,3.832595,65.654493,11.952663,38.438585,3.944477,11.652584,10.913001,22.308984,0,1.18166
1055,9.229896,22.413227,19.144094,77.586773,55.427314,21.761276,22.464982,19.614247,27.049659,5.884861,3.292487,74.559422,11.918063,29.043008,2.95503,10.517165,9.315918,21.176443,0,0.908568
1056,17.58648,36.013318,21.010238,63.986682,74.313825,22.614496,21.971854,43.075975,48.948949,9.035938,6.524295,63.697858,9.818182,36.158306,5.00615,10.421549,12.562777,23.339528,238.403338,1.213776
1057,13.545132,31.239093,17.343999,68.760907,61.375452,18.056819,27.974927,24.306552,32.871604,9.893859,6.877579,0,4.968944,32.367526,3.158173,10.159081,10.271163,23.089226,0.286988,0.814377
1058,12.633665,31.889197,18.272299,68.110803,64.092756,19.813884,25.206635,30.856994,34.364504,7.022147,3.988003,101.023587,6.617647,34.600529,3.778151,10.807204,10.063278,23.060203,0,1.131968
1059,21.5045,37.794309,20.710661,62.205691,72.009799,24.521027,21.195325,40.635886,48.831776,8.052495,6.059857,42.042042,9.853249,42.43198,4.717623,10.362221,11.723111,23.496698,3.801139,1.008118
1060,15.751621,33.423168,21.514662,66.576832,67.939178,19.819327,23.295921,40.378438,36.52424,5.973025,3.784085,0,10.300429,29.96903,3.68763,9.558925,9.722226,23.559532,10.096473,0.875465
1061,17.896265,30.839374,12.298988,69.160626,69.839189,13.61475,37.321689,31.03943,43.785851,9.522613,7.67004,0,11.455847,49.374303,4.961465,11.72833,14.032667,21.718757,0,1.209459
1062,25.555643,32.075285,17.514959,67.924715,73.728427,18.679641,32.016791,38.507662,49.030172,11.347869,9.960335,333.941606,10.964912,41.556245,6.190761,14.446641,16.69165,22.000114,0,1.155411
1063,9.052498,20.841733,17.901869,79.158267,52.413268,19.530264,30.256035,12.236585,29.545187,6.250619,3.240469,93.137255,11.140584,25.901173,2.702197,8.354663,10.262237,21.018073,0.719432,0.703325
1064,21.575468,45.164747,15.635736,54.835253,76.10579,19.214092,24.9729,46.482886,49.941928,11.432161,10.936518,95.384615,9.221902,41.288647,6.190304,14.174881,15.977891,22.687937,168.267774,1.174523
1065,14.853919,26.613844,20.370602,73.386156,57.993875,18.011033,33.174296,20.520408,36.517783,7.711301,5.235294,403.508772,10.245902,33.173637,4.039782,12.559135,12.895037,21.53604,19.862233,0.867151
1066,20.469926,36.887768,22.377315,63.112232,76.240034,17.850195,22.811284,40.956463,43.79085,7.818153,5.025907,0,6.735751,27.459259,4.767308,8.300918,11.762132,23.569899,327.099847,0.619902
1067,22.185978,37.488575,19.39427,62.511425,69.490356,23.711748,21.30211,40.950107,48.590895,9.099886,8.119541,117.47953,6.745562,33.451892,5.525064,12.606555,14.061991,23.821629,0.64541,1.123001
1068,18.690941,33.775648,22.497065,66.224352,64.05397,29.821914,17.64262,39.370043,41.100917,6.898048,4.327248,62.893082,9.602649,28.722816,3.805686,8.93225,10.745529,23.394483,0.42699,1.007686
1069,17.328292,30.564495,13.926392,69.435505,69.511637,23.968254,22.265512,38.756655,38.411931,6.932857,3.952031,61.728395,8.982036,31.217837,4.633689,10.57388,9.714908,22.836743,0,1.310335
1070,18.052801,35.377095,18.17129,64.622905,69.306084,18.908749,24.365005,46.90339,36.439888,6.442796,4.897219,0,8.888889,30.829199,4.639617,10.059195,12.942215,23.823622,5.318681,0.973099
1071,25.031791,38.830187,17.425594,61.169813,75.517248,14.369913,35.279259,48.218254,52.178318,8.814691,12.366035,0,11.009174,35.391118,5.834085,13.049155,16.891707,22.215623,0,1.189862
1072,25.639809,39.773455,17.275957,60.226545,74.703075,11.177645,35.10479,41.886983,49.61039,12.397909,12.15796,0,7.968127,56.175352,6.528766,15.02735,16.713024,22.5492,0,1.563723
1073,27.860248,44.821167,21.415809,55.178833,73.629277,21.953028,23.510507,47.063801,43.248663,7.329349,6.104945,112.338858,2.140673,64.522255,5.035552,8.460257,11.903544,24.047698,46.06271,1.126026
1074,18.392613,31.551959,25.786286,68.448041,72.73085,33.830748,19.791871,34.210948,49.943946,9.096672,6.016106,52.780396,8.282209,37.092927,3.941508,9.337226,12.112592,23.114068,0,0.823621
1075,19.425708,35.880838,20.55281,64.119162,69.465304,27.329022,19.911931,41.805282,50.294832,9.385564,7.345739,0,5.547653,54.504164,4.489563,11.184597,12.974427,23.562009,16.334525,1.044363
1076,32.572333,43.503487,19.775468,56.496513,79.132053,20.466499,23.11914,42.379949,50.822462,11.639891,11.699895,31.683168,6.796117,47.080039,5.727333,12.635491,13.264271,23.974504,8.286674,1.059361
1077,25.755342,40.599371,18.772178,59.400629,71.646056,27.414804,19.839375,42.879566,50.67734,9.832506,7.24157,230.254351,7.246377,28.595383,4.045779,11.323716,13.53139,23.52253,0,0.910296
1078,25.828432,30.648691,20.631446,69.351309,64.866013,9.293381,34.498794,27.228042,40.49095,13.265349,2.868621,111.332008,38.814815,50.585972,6.364469,6.039483,11.916747,18.344724,0.142259,0.973326
1079,15.872632,25.505989,16.163184,74.494011,66.828143,10.912993,32.9825,20.474627,36.526123,5.6088,3.648005,90.97035,24.423077,39.348546,5.224873,5.659105,9.686182,17.39416,0.016586,0.685393
1080,18.881186,24.644783,23.039961,75.355217,61.068423,9.804467,42.182172,15.761651,26.431287,4.896543,3.785011,51.112447,24.295011,32.581339,3.519291,4.906187,8.130662,17.950758,0.228852,0.616479
1081,22.540872,27.837444,19.210518,72.162556,69.189686,11.64392,28.21837,26.026453,45.436681,10.534591,7.873639,0,23.056995,44.954913,5.800227,5.65071,11.496245,17.174959,31.297049,1.120544
1082,19.251718,25.482435,17.596174,74.517565,64.818032,11.843915,37.514325,19.275792,42.636722,6.576808,5.411533,18.250951,24.355972,41.163572,4.850926,6.057414,10.646646,16.728574,0,0.683059
1083,27.119211,37.425343,21.670102,62.574657,71.779316,8.512288,30.568261,32.423516,50.234048,13.439108,13.053065,0,23.411371,59.375503,6.198194,7.611519,14.466203,17.336813,0,1.182094
1084,27.757179,39.139104,20.697528,60.860896,72.392116,8.921413,33.774587,31.72434,47.27619,13.667285,3.465055,114.551084,37.254902,40.487828,6.275122,5.075795,12.163843,18.843056,0.717038,1.11259
1085,21.997824,34.127674,28.990556,65.872326,67.884669,11.690783,28.355237,34.656274,38.853399,4.539801,3.876658,0,26.102941,22.579744,3.689194,5.19465,12.907654,18.551003,250.401195,0.869633
1086,17.841411,28.654722,19.657124,71.345278,67.406954,5.087357,37.388691,26.578053,29.994028,4.380575,3.321748,145.454545,24.626866,44.731067,5.141758,6.56045,9.993509,18.653764,0,0.965157
1087,9.972493,27.171142,16.516568,72.828858,62.895071,14.487656,33.266824,15.901321,41.954023,6.253067,4.120896,38.804812,12.182741,27.020182,4.451251,9.842801,9.463772,21.485349,0,0.844688
1088,9.543838,27.290281,16.331386,72.709719,56.016169,19.362865,28.134452,13.039158,43.461012,4.800995,4.507642,75.638842,13.068182,26.988171,3.870869,10.698834,9.507363,21.2566,0,0.931019
1089,14.842566,30.915402,14.997215,69.084598,65.214766,13.845783,37.160651,19.9813,50.537851,6.487919,6.378655,57.089552,11.178615,35.40331,5.389569,11.235965,11.198916,21.979458,0,0.94491
1090,11.551144,25.246942,12.041277,74.753058,61.087149,12.960199,40.878939,12.876188,42.398179,4.014989,3.689806,0,15.309446,28.457592,4.099591,8.770404,8.773761,22.634274,0,0.759789
1091,7.012708,23.683045,15.395441,76.316955,51.746062,20.059423,24.668755,10.42284,35.321437,2.560426,2.450898,212.03271,11.891892,21.458633,3.201781,8.577107,7.718396,20.843387,0.005549,0.743731
1092,11.137906,30.855208,14.186988,69.144792,64.886226,9.139221,32.277463,22.292162,40.160135,4.635913,4.583234,0,12.935323,30.186434,5.752883,11.483662,11.958279,22.560574,0,0.953301
1093,8.594653,29.038186,16.704032,70.961814,59.125486,19.73915,24.597666,19.091092,38.517538,3.788172,3.453579,127.310062,18.832891,27.468856,4.656652,9.775176,8.790139,21.577044,0,0.924853
1094,8.038337,24.837196,14.857685,75.162804,53.871156,20.729628,24.650528,12.175494,40.57971,3.159515,2.959459,58.850158,13.194444,28.873301,3.912703,8.173354,8.309226,21.744565,0,0.759402
1095,10.472142,31.326304,19.366623,68.673696,59.50629,16.693735,26.480896,17.883527,43.878883,4.601327,4.848279,0,13.684211,28.09722,4.988541,11.963107,10.093913,21.308376,0,0.634863
1096,10.761937,29.144484,16.725288,70.855516,62.524685,17.392575,30.860859,19.048069,44.47882,4.912853,5.095446,0,15.512465,30.616427,4.987073,11.127482,9.689975,21.55279,0,1.065199
1097,8.412433,31.543777,9.789056,68.456223,66.822309,4.905236,37.565302,15.330509,35.631565,4.096083,3.442669,0,15.261044,32.970507,5.650129,8.2856,9.109179,23.220781,0,0.842217
1098,8.4462,25.980629,7.670261,74.019372,68.4629,4.98169,43.345119,13.479902,37.182863,4.193197,3.4222,0,11.417323,31.849714,4.963773,7.191578,9.302501,23.194601,0.079416,0.696333
1099,10.061728,27.715999,16.875095,72.284001,55.868024,13.295082,33.197137,11.213422,41.790794,5.3624,4.613532,91.796279,12.315789,31.156244,3.573995,11.887261,10.072731,21.393119,0,1.010824
1100,11.099661,22.841518,15.857642,77.158482,59.1273,7.858393,38.059785,6.225989,32.768362,6.847067,3.12443,26.957638,12.222222,20.970539,2.550199,9.691549,8.668845,22.212487,0.429917,0.665707
1101,9.034954,24.534459,16.084458,75.465541,56.481189,16.394155,34.245656,8.842541,26.925754,2.614222,2.300513,192.706175,16.221766,20.678558,2.712012,8.910754,7.451813,21.86638,0,0.637003
1102,11.214392,32.035678,19.501991,67.964322,58.970905,19.570755,25.531779,19.770127,46.474181,4.836678,5.284348,0,16.150442,29.341193,4.670766,11.09787,10.105797,21.990589,0,0.711845
